City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Rain inches (last 3 hrs),Snow inches (last 3 hrs)
240,Goderich,CA,2022-08-02 16:42:05,43.7501,-81.7165,70.12,73,98,12.66,overcast clouds,0,0
241,Caravelas,BR,2022-08-02 16:40:44,-17.7125,-39.2481,78.13,61,81,6.85,broken clouds,0,0
242,Oussouye,SN,2022-08-02 16:42:06,12.485,-16.5469,87.98,72,66,11.43,light rain,0,0
243,Sitka,US,2022-08-02 16:42:06,57.0531,-135.33,55.29,88,100,5.75,light rain,0,0
244,Broome,US,2022-08-02 16:42:07,42.2506,-75.833,85.01,60,40,6.91,scattered clouds,0,0
245,Taoudenni,ML,2022-08-02 16:42:08,22.6783,-3.9836,115.14,7,25,8.55,scattered clouds,0,0
246,Taga,RO,2022-08-02 16:42:09,46.95,24.05,81.32,33,18,9.46,few clouds,0,0
247,Tiksi,RU,2022-08-02 16:42:09,71.6872,128.8694,39.96,77,100,6.24,overcast clouds,0,0
248,Liaocheng,CN,2022-08-02 16:38:21,36.4439,115.9647,80.15,79,1,6.42,clear sky,0,0
249,Maragogi,BR,2022-08-02 16:42:10,-9.0122,-35.2225,75.34,90,99,13.2,light rain,0,0
250,Rawson,AR,2022-08-02 16:42:11,-43.3002,-65.1023,48.81,46,0,9.31,clear sky,0,0
251,Fairbanks,US,2022-08-02 16:42:11,64.8378,-147.7164,59.59,94,100,4.61,light rain,0,0
252,Samarai,PG,2022-08-02 16:42:12,-10.6167,150.6667,80.01,84,36,16.53,scattered clouds,0,0
253,Padang,ID,2022-08-02 16:42:12,-0.9492,100.3543,76.66,89,100,3.51,overcast clouds,0,0
254,Praia,CV,2022-08-02 16:42:13,14.9215,-23.5087,84.74,65,40,11.5,scattered clouds,0,0
255,Husavik,IS,2022-08-02 16:32:30,66.0449,-17.3389,45.55,97,100,15.32,overcast clouds,0,0
256,Longyearbyen,SJ,2022-08-02 16:40:18,78.2186,15.6401,55.24,71,75,5.75,broken clouds,0,0
257,Ossora,RU,2022-08-02 16:42:14,59.2353,163.0719,55.04,89,100,2.64,overcast clouds,0,0
258,Taltal,CL,2022-08-02 16:42:15,-25.4,-70.4833,58.48,73,28,5.01,scattered clouds,0,0
259,Rocha,UY,2022-08-02 16:40:23,-34.4833,-54.3333,64.11,74,100,10.94,overcast clouds,0,0
260,Banamba,ML,2022-08-02 16:42:15,13.55,-7.45,86.22,50,83,2.26,broken clouds,0,0
261,Marzuq,YE,2022-08-02 16:42:16,14.4,46.4667,80.22,57,9,10.85,clear sky,0,0
262,Halvad,IN,2022-08-02 16:42:17,23.0167,71.1833,83.8,73,99,14.16,overcast clouds,0,0
263,Victoria Point,AU,2022-08-02 16:42:18,-27.5833,153.3,57.9,94,78,4.61,broken clouds,0,0
264,Kutum,SD,2022-08-02 16:42:18,14.2,24.6667,84.18,39,14,6.38,few clouds,0,0
265,Hambantota,LK,2022-08-02 16:42:20,6.1241,81.1185,78.46,79,100,23.98,overcast clouds,0,0
266,Touros,BR,2022-08-02 16:41:56,-5.1989,-35.4608,82.02,68,75,10.09,broken clouds,0,0
267,Anadyr,RU,2022-08-02 16:42:18,64.75,177.4833,46.9,87,0,2.24,clear sky,0,0
268,Quelimane,MZ,2022-08-02 16:42:22,-17.8786,36.8883,73.35,78,20,10.36,few clouds,0,0
269,Aklavik,CA,2022-08-02 16:42:22,68.2191,-135.0107,46.4,87,100,16.11,overcast clouds,0,0
270,Yellandu,IN,2022-08-02 16:42:22,17.6,80.3333,80.04,83,100,2.1,overcast clouds,0,0
271,Wenatchee,US,2022-08-02 16:42:23,47.4235,-120.3103,83.05,34,0,16.11,clear sky,0,0
272,Karangasem,ID,2022-08-02 16:42:23,-8.45,115.6167,75.99,88,100,4.38,overcast clouds,0,0
273,Port-Cartier,CA,2022-08-02 16:42:24,50.0334,-66.8654,64.62,93,100,11.95,overcast clouds,0,0
274,Yumen,CN,2022-08-02 16:42:24,40.2833,97.2,74.28,48,90,6.55,overcast clouds,0,0
275,Pingliang,CN,2022-08-02 16:42:25,35.5392,106.6861,71.15,78,34,5.53,scattered clouds,0,0
276,Cayenne,GF,2022-08-02 16:42:25,4.9333,-52.3333,87.84,16,40,9.22,scattered clouds,0,0
277,Novoorsk,RU,2022-08-02 16:42:25,51.381,58.9813,66.85,78,71,7.02,light rain,0,0
278,Petropavlovsk-Kamchatskiy,RU,2022-08-02 16:42:26,53.0452,158.6483,52.39,94,40,4.47,scattered clouds,0,0
279,Saint-Ambroise,CA,2022-08-02 16:42:26,48.5501,-71.3324,70.12,73,99,14.97,overcast clouds,0,0
280,Chernyshevskiy,RU,2022-08-02 16:41:44,63.0128,112.4714,58.95,98,82,9.91,light rain,0,0
281,Talaya,RU,2022-08-02 16:42:27,61.3833,152.75,53.29,87,100,8.08,overcast clouds,0,0
282,Craigieburn,AU,2022-08-02 16:42:27,-37.6,144.95,52.79,87,100,32.21,moderate rain,0,0
283,Jackson,US,2022-08-02 16:39:22,42.4165,-122.8345,80.74,72,0,4.61,smoke,0,0
284,Saint George,US,2022-08-02 16:39:49,37.1041,-113.5841,90.43,43,32,3.0,scattered clouds,0,0
285,Yabelo,ET,2022-08-02 16:42:28,4.8833,38.0833,57.27,77,97,1.05,overcast clouds,0,0
286,Mount Gambier,AU,2022-08-02 16:42:28,-37.8333,140.7667,53.51,76,100,21.85,light rain,0,0
287,Lagoa,PT,2022-08-02 16:42:29,39.05,-27.9833,74.59,74,0,13.8,clear sky,0,0
288,Tasiilaq,GL,2022-08-02 16:42:29,65.6145,-37.6368,50.16,63,4,4.9,clear sky,0,0
289,Winnipeg,CA,2022-08-02 16:37:59,49.8844,-97.147,74.08,73,75,11.5,broken clouds,0,0
290,Oktyabrskiy,RU,2022-08-02 16:42:29,54.4815,53.471,62.28,90,21,7.25,few clouds,0,0
291,Raiganj,IN,2022-08-02 16:42:30,25.6167,88.1167,82.45,82,95,3.67,moderate rain,0,0
292,Nanortalik,GL,2022-08-02 16:40:49,60.1432,-45.2371,47.82,79,94,12.91,overcast clouds,0,0
293,Atbasar,KZ,2022-08-02 16:42:31,51.8,68.3333,62.83,72,69,11.32,broken clouds,0,0
294,Reinosa,ES,2022-08-02 16:42:31,42.9996,-4.138,68.47,49,22,8.95,few clouds,0,0
295,Berlevag,NO,2022-08-02 16:41:00,70.8578,29.0864,67.8,82,29,11.5,scattered clouds,0,0
296,Mana,GF,2022-08-02 16:42:32,5.6592,-53.7767,85.93,65,17,8.9,few clouds,0,0
297,Saint-Augustin,CA,2022-08-02 16:40:11,51.226,-58.6502,71.2,75,100,18.54,overcast clouds,0,0
298,Fortuna,US,2022-08-02 16:41:01,40.5982,-124.1573,70.93,75,20,1.99,few clouds,0,0
299,Gbadolite,CD,2022-08-02 16:42:33,4.2833,21.0167,73.8,89,17,1.45,light rain,0,0
300,Noumea,NC,2022-08-02 16:42:33,-22.2763,166.4572,73.0,99,68,4.0,broken clouds,0,0
301,Gamba,GA,2022-08-02 16:42:34,-2.65,10.0,73.96,79,76,8.23,broken clouds,0,0
302,Dingle,PH,2022-08-02 16:42:34,10.9995,122.6711,76.68,87,90,4.07,overcast clouds,0,0
303,Dunedin,NZ,2022-08-02 16:42:34,-45.8742,170.5036,52.81,56,65,11.99,broken clouds,0,0
304,Coahuayana,MX,2022-08-02 16:42:35,18.7333,-103.6833,90.86,57,83,1.83,broken clouds,0,0
305,Nampula,MZ,2022-08-02 16:42:35,-15.1165,39.2666,71.55,73,40,10.36,scattered clouds,0,0
306,Boden,SE,2022-08-02 16:42:35,65.8252,21.6886,62.6,75,47,7.34,scattered clouds,0,0
307,Vardo,NO,2022-08-02 16:42:36,70.3705,31.1107,57.18,94,0,4.61,clear sky,0,0
308,Magdagachi,RU,2022-08-02 16:42:36,53.45,125.8,59.67,96,76,1.68,broken clouds,0,0
309,Hasaki,JP,2022-08-02 16:42:36,35.7333,140.8333,82.29,90,91,7.65,overcast clouds,0,0
310,Talnakh,RU,2022-08-02 16:40:54,69.4865,88.3972,49.21,75,2,8.16,clear sky,0,0
311,Mutsu,JP,2022-08-02 16:42:37,41.2894,141.2169,67.98,95,100,6.35,heavy intensity rain,0,0
312,Richards Bay,ZA,2022-08-02 16:42:37,-28.783,32.0377,65.68,76,0,15.03,clear sky,0,0
313,Kulhudhuffushi,MV,2022-08-02 16:42:38,6.6221,73.07,80.73,77,100,22.73,overcast clouds,0,0
314,Te Anau,NZ,2022-08-02 16:41:49,-45.4167,167.7167,44.78,88,52,8.57,light rain,0,0
315,Mayo,US,2022-08-02 16:42:38,38.8876,-76.5119,90.1,65,20,8.05,few clouds,0,0
316,Kashi,CN,2022-08-02 16:42:39,39.4547,75.9797,83.41,28,40,4.47,moderate rain,0,0
317,Vanimo,PG,2022-08-02 16:42:39,-2.6741,141.3028,78.1,90,84,7.02,broken clouds,0,0
318,Aktau,KZ,2022-08-02 16:42:40,43.65,51.2,86.58,45,0,12.28,clear sky,0,0
319,Oeiras,BR,2022-08-02 16:42:40,-7.0253,-42.1311,96.13,13,16,9.57,few clouds,0,0
320,Lasa,IT,2022-08-02 16:41:19,46.6166,10.7002,79.68,62,81,2.46,broken clouds,0,0
321,Ajdabiya,LY,2022-08-02 16:42:41,30.7554,20.2263,81.97,63,0,22.15,clear sky,0,0
322,Biloxi,US,2022-08-02 16:42:41,30.396,-88.8853,84.72,81,75,5.75,broken clouds,0,0
323,Tuktoyaktuk,CA,2022-08-02 16:42:42,69.4541,-133.0374,53.6,87,75,9.22,broken clouds,0,0
324,Bria,CF,2022-08-02 16:42:42,6.5423,21.9863,71.15,93,50,3.44,light rain,0,0
325,Dezful,IR,2022-08-02 16:42:42,32.3811,48.4058,104.18,23,24,6.76,few clouds,0,0
326,Carutapera,BR,2022-08-02 16:42:43,-1.195,-46.02,82.38,79,15,9.95,few clouds,0,0
327,Kota Belud,MY,2022-08-02 16:42:43,6.351,116.4305,77.2,87,82,4.09,light rain,0,0
328,Beckley,US,2022-08-02 16:38:47,37.7782,-81.1882,83.32,70,75,10.36,broken clouds,0,0
329,Wick,GB,2022-08-02 16:42:43,58.4333,-3.0833,69.85,60,40,19.57,scattered clouds,0,0
330,Palpa,PE,2022-08-02 16:42:44,-14.5336,-75.1856,76.28,39,0,7.7,clear sky,0,0
331,Derbent,RU,2022-08-02 16:42:44,42.0678,48.2899,80.65,62,100,6.89,overcast clouds,0,0
332,Ellensburg,US,2022-08-02 16:39:17,46.9965,-120.5479,79.95,31,0,20.71,clear sky,0,0
333,Lima,PE,2022-08-02 16:39:16,-12.0432,-77.0282,67.89,73,100,9.22,overcast clouds,0,0
334,Simao,CN,2022-08-02 16:42:45,22.7886,100.9748,65.64,98,59,2.21,broken clouds,0,0
335,Moron,AR,2022-08-02 16:42:45,-34.6534,-58.6198,63.01,73,93,6.51,overcast clouds,0,0
336,Presidencia Roque Saenz Pena,AR,2022-08-02 16:42:46,-26.7852,-60.4388,81.77,40,90,6.64,overcast clouds,0,0
337,Meulaboh,ID,2022-08-02 16:42:46,4.1363,96.1285,74.17,89,100,4.27,overcast clouds,0,0
338,Sulecin,PL,2022-08-02 16:42:46,52.4443,15.1168,79.9,33,47,4.32,scattered clouds,0,0
339,Chumikan,RU,2022-08-02 16:42:47,54.7183,135.315,54.0,99,100,4.18,light rain,0,0
340,Oga,IT,2022-08-02 16:42:47,46.4631,10.347,72.28,60,91,1.05,overcast clouds,0,0
341,Ordu,TR,2022-08-02 16:42:47,40.9086,37.6845,68.5,90,88,1.57,overcast clouds,0,0
342,Pedasi,PA,2022-08-02 16:42:48,7.5333,-80.0333,81.07,91,100,6.69,overcast clouds,0,0
343,Halifax,CA,2022-08-02 16:38:06,44.6453,-63.5724,76.89,92,100,12.66,fog,0,0
344,Goundam,ML,2022-08-02 16:42:48,16.4145,-3.6708,93.65,38,47,10.83,scattered clouds,0,0
345,Palmer,US,2022-08-02 16:42:49,42.1584,-72.3287,88.25,65,21,1.99,few clouds,0,0
346,Bartica,GY,2022-08-02 16:42:49,6.4,-58.6167,84.52,86,66,3.6,broken clouds,0,0
347,Kasongo-Lunda,CD,2022-08-02 16:42:49,-6.4667,16.8167,85.53,31,67,4.36,broken clouds,0,0
348,Bambous Virieux,MU,2022-08-02 16:41:07,-20.3428,57.7575,70.05,68,20,6.91,few clouds,0,0
349,Jalu,LY,2022-08-02 16:42:50,29.0331,21.5482,94.48,20,0,12.55,clear sky,0,0
350,Lata,PT,2022-08-02 16:42:50,40.1629,-8.3327,85.24,40,0,7.78,clear sky,0,0
351,Neiafu,TO,2022-08-02 16:42:50,-18.65,-173.9833,75.88,83,75,8.05,broken clouds,0,0
352,Abja-Paluoja,EE,2022-08-02 16:42:51,58.1253,25.3497,66.2,76,64,4.61,broken clouds,0,0
353,Puerto Escondido,MX,2022-08-02 16:38:31,15.85,-97.0667,88.63,74,40,10.36,scattered clouds,0,0
354,Nagua,DO,2022-08-02 16:42:51,19.3832,-69.8474,88.11,89,40,11.5,scattered clouds,0,0
355,Kasempa,ZM,2022-08-02 16:42:52,-13.4584,25.8338,67.51,35,6,5.28,clear sky,0,0
356,Taonan,CN,2022-08-02 16:39:18,45.3333,122.7833,75.99,75,100,6.87,overcast clouds,0,0
357,Sangar,RU,2022-08-02 16:42:52,63.9242,127.4739,60.12,94,100,1.25,overcast clouds,0,0
358,Vancouver,CA,2022-08-02 16:40:43,49.2497,-123.1193,67.39,81,75,9.22,broken clouds,0,0
359,Skelleftea,SE,2022-08-02 16:42:53,64.7507,20.9528,63.0,77,75,6.91,broken clouds,0,0
360,Camacha,PT,2022-08-02 16:42:53,33.0833,-16.3333,71.02,68,75,17.27,broken clouds,0,0
361,Vila Velha,BR,2022-08-02 16:40:52,-20.3297,-40.2925,84.15,72,20,13.8,few clouds,0,0
362,Zhigansk,RU,2022-08-02 16:42:54,66.7697,123.3711,49.01,62,62,16.87,broken clouds,0,0
363,Placido De Castro,BR,2022-08-02 16:42:54,-10.3353,-67.1856,97.41,28,67,3.78,broken clouds,0,0
364,Olafsvik,IS,2022-08-02 16:42:54,64.8945,-23.7142,49.93,67,52,18.81,broken clouds,0,0
365,Nouadhibou,MR,2022-08-02 16:42:55,20.931,-17.0347,78.78,69,75,12.66,broken clouds,0,0
366,Mandalgovi,MN,2022-08-02 16:42:55,45.7625,106.2708,72.99,46,3,5.46,clear sky,0,0
367,Dor Marunt,RO,2022-08-02 16:42:55,44.45,26.9167,85.66,44,73,8.12,broken clouds,0,0
368,Warrnambool,AU,2022-08-02 16:42:56,-38.3833,142.4833,53.31,77,100,29.97,overcast clouds,0,0
369,Villa Carlos Paz,AR,2022-08-02 16:42:56,-31.4241,-64.4978,66.81,10,58,11.01,broken clouds,0,0
370,Esfarayen,IR,2022-08-02 16:42:57,37.0765,57.5101,80.26,29,0,7.0,clear sky,0,0
371,Kalmunai,LK,2022-08-02 16:42:57,7.4167,81.8167,80.22,70,100,6.82,overcast clouds,0,0
372,Along,IN,2022-08-02 16:40:48,28.1667,94.7667,74.86,98,98,1.52,overcast clouds,0,0
373,Bugama,NG,2022-08-02 16:42:57,4.7341,6.8635,78.19,73,92,10.2,overcast clouds,0,0
374,Choix,MX,2022-08-02 16:42:58,26.7092,-108.3219,89.42,54,30,2.84,scattered clouds,0,0
375,Soe,ID,2022-08-02 16:42:58,-9.8607,124.284,60.76,91,86,5.1,overcast clouds,0,0
376,Bunia,CD,2022-08-02 16:43:00,1.5667,30.25,63.75,86,79,4.07,broken clouds,0,0
377,Mendi,PG,2022-08-02 16:43:00,-6.1761,143.6513,52.86,97,98,3.38,overcast clouds,0,0
378,Rancho Palos Verdes,US,2022-08-02 16:43:00,33.7445,-118.387,82.42,80,20,8.05,few clouds,0,0
379,Porto Novo,BJ,2022-08-02 16:43:01,6.4965,2.6036,76.82,68,91,9.4,overcast clouds,0,0
380,Ericeira,PT,2022-08-02 16:43:01,38.9627,-9.4156,86.99,76,20,11.5,few clouds,0,0
381,Seymchan,RU,2022-08-02 16:43:02,62.8833,152.4333,60.19,76,100,7.99,overcast clouds,0,0
382,Awjilah,LY,2022-08-02 16:43:03,29.1081,21.2869,94.5,22,0,11.7,clear sky,0,0
383,Willmar,US,2022-08-02 16:43:03,45.1219,-95.0433,84.22,65,0,9.22,clear sky,0,0
384,Wangqing,CN,2022-08-02 16:43:04,43.3218,129.7634,70.61,97,25,0.85,scattered clouds,0,0
385,Ostrovnoy,RU,2022-08-02 16:43:05,68.0531,39.5131,62.62,76,21,13.2,few clouds,0,0
386,Havelock,US,2022-08-02 16:40:23,34.8791,-76.9013,91.35,69,0,10.36,clear sky,0,0
387,Ternate,ID,2022-08-02 16:43:06,0.8,127.4,79.29,81,84,2.37,broken clouds,0,0
388,Lodwar,KE,2022-08-02 16:43:07,3.1191,35.5973,74.19,67,100,3.2,overcast clouds,0,0
389,Zaqatala,AZ,2022-08-02 16:43:07,41.6336,46.6433,84.67,58,40,6.91,scattered clouds,0,0
390,Kakching,IN,2022-08-02 16:43:08,24.4833,93.9833,72.32,97,100,1.9,heavy intensity rain,0,0
391,West Bay,KY,2022-08-02 16:43:08,19.3667,-81.4167,89.67,74,40,12.66,scattered clouds,0,0
392,Ust-Omchug,RU,2022-08-02 16:43:09,61.15,149.6333,54.5,90,94,5.44,overcast clouds,0,0
393,La Asuncion,VE,2022-08-02 16:43:10,11.0333,-63.8628,85.73,74,63,16.11,broken clouds,0,0
394,Vila,PT,2022-08-02 16:43:11,42.0304,-8.1588,86.7,42,1,9.28,clear sky,0,0
395,Andra,RU,2022-08-02 16:43:11,62.5147,65.8878,60.71,61,13,1.54,few clouds,0,0
396,Sabang,ID,2022-08-02 16:43:12,5.8933,95.3214,79.86,80,100,28.34,light rain,0,0
397,Thunder Bay,CA,2022-08-02 16:41:58,48.4001,-89.3168,71.51,60,20,6.91,few clouds,0,0
398,Krasnyy Chikoy,RU,2022-08-02 16:43:12,50.3643,108.7512,61.86,95,62,1.66,broken clouds,0,0
399,Bud,US,2022-08-02 16:39:00,39.447,-86.1758,82.38,72,1,1.57,clear sky,0,0
400,Urumqi,CN,2022-08-02 16:43:13,43.801,87.6005,81.55,30,0,6.71,clear sky,0,0
401,Alugan,PH,2022-08-02 16:43:16,12.2188,125.4808,81.39,78,86,5.46,overcast clouds,0,0
402,Almaznyy,RU,2022-08-02 16:41:34,48.0448,40.045,71.53,70,94,13.56,overcast clouds,0,0
403,Montevideo,UY,2022-08-02 16:42:41,-34.8335,-56.1674,60.82,77,75,11.5,broken clouds,0,0
404,Brainerd,US,2022-08-02 16:42:39,46.358,-94.2008,80.85,57,0,12.66,clear sky,0,0
405,Khuzdar,PK,2022-08-02 16:43:17,27.7384,66.6434,87.13,47,78,6.82,heavy intensity rain,0,0
406,Sola,VU,2022-08-02 16:43:18,-13.8833,167.55,80.89,78,72,16.17,broken clouds,0,0
407,Valley City,US,2022-08-02 16:43:19,46.9233,-98.0032,75.72,83,100,5.75,overcast clouds,0,0
408,Namatanai,PG,2022-08-02 16:43:19,-3.6667,152.4333,78.35,79,90,8.23,overcast clouds,0,0
409,Marquette,US,2022-08-02 16:43:19,46.5333,-87.6335,74.82,53,15,10.63,few clouds,0,0
410,Jiuquan,CN,2022-08-02 16:43:21,39.7432,98.5174,71.1,58,19,2.95,few clouds,0,0
411,Huanren,CN,2022-08-02 16:43:22,41.2647,125.3667,73.78,99,7,2.24,clear sky,0,0
412,Fort Nelson,CA,2022-08-02 16:43:23,58.8053,-122.7002,56.79,94,75,3.44,broken clouds,0,0
413,Lourinha,PT,2022-08-02 16:43:23,39.2333,-9.3167,85.64,84,27,8.01,scattered clouds,0,0
414,Rio Bravo,MX,2022-08-02 16:43:23,25.9833,-98.1,93.07,51,40,11.5,scattered clouds,0,0
415,Chake Chake,TZ,2022-08-02 16:43:24,-5.2459,39.7666,72.3,82,0,7.83,clear sky,0,0
416,Oros,BR,2022-08-02 16:43:24,-6.2444,-38.9136,87.28,42,59,10.89,broken clouds,0,0
417,Cotonou,BJ,2022-08-02 16:39:09,6.3654,2.4183,76.98,83,40,9.22,scattered clouds,0,0
418,Port Shepstone,ZA,2022-08-02 16:43:25,-30.7414,30.455,66.04,83,25,14.2,scattered clouds,0,0
419,Kenda,IN,2022-08-02 16:43:25,23.2,86.5333,86.41,66,100,3.27,overcast clouds,0,0
420,Logan,US,2022-08-02 16:40:49,41.7355,-111.8344,73.13,94,100,3.44,overcast clouds,0,0
421,Luganville,VU,2022-08-02 16:43:25,-15.5333,167.1667,77.22,86,2,3.98,clear sky,0,0
422,Seoul,KR,2022-08-02 16:39:17,37.5683,126.9778,79.99,94,100,6.91,heavy intensity rain,0,0
423,Ahipara,NZ,2022-08-02 16:43:26,-35.1667,173.1667,53.85,89,100,5.75,overcast clouds,0,0
424,Ust-Ilimsk,RU,2022-08-02 16:43:27,58.0006,102.6619,57.83,98,100,6.11,overcast clouds,0,0
425,Pisco,PE,2022-08-02 16:43:27,-13.7,-76.2167,62.65,77,100,6.91,overcast clouds,0,0
426,Katsuura,JP,2022-08-02 16:43:27,35.1333,140.3,80.2,93,100,8.32,overcast clouds,0,0
427,Terrace Bay,CA,2022-08-02 16:43:28,48.7834,-87.1,51.08,85,94,6.38,overcast clouds,0,0
428,Alappuzha,IN,2022-08-02 16:43:28,9.49,76.3264,77.0,88,100,20.6,overcast clouds,0,0
429,Lorengau,PG,2022-08-02 16:43:28,-2.0226,147.2712,81.7,78,100,10.27,overcast clouds,0,0
430,Denpasar,ID,2022-08-02 16:42:04,-8.65,115.2167,78.46,94,40,2.3,scattered clouds,0,0
431,Wenling,CN,2022-08-02 16:43:29,28.3669,121.36,79.88,84,7,3.24,clear sky,0,0
432,Evensk,RU,2022-08-02 16:43:29,61.95,159.2333,51.87,97,100,4.99,light rain,0,0
433,Kon Tum,VN,2022-08-02 16:40:15,14.35,108.0,71.22,96,73,0.85,broken clouds,0,0
434,Labuhan,ID,2022-08-02 16:43:30,-6.8844,112.2051,77.92,85,96,8.48,overcast clouds,0,0
435,Borogontsy,RU,2022-08-02 16:43:30,62.6683,131.1683,62.49,99,100,1.14,overcast clouds,0,0
436,Landeck,AT,2022-08-02 16:43:31,47.1301,10.5636,77.74,56,71,5.5,broken clouds,0,0
437,Girvan,GB,2022-08-02 16:43:31,55.2426,-4.8555,66.2,75,12,16.64,few clouds,0,0
438,Dalby,AU,2022-08-02 16:43:31,-27.1833,151.2667,50.99,92,53,4.99,broken clouds,0,0
439,Nantucket,US,2022-08-02 16:43:32,41.2835,-70.0995,82.54,80,0,14.97,clear sky,0,0
440,La Ronge,CA,2022-08-02 16:43:32,55.1001,-105.2842,59.22,94,100,14.97,mist,0,0
441,High Level,CA,2022-08-02 16:40:07,58.5169,-117.136,57.31,88,75,2.3,broken clouds,0,0
442,Sungairaya,ID,2022-08-02 16:43:33,0.7,108.9,77.13,84,100,0.45,overcast clouds,0,0
443,Severnyy,RU,2022-08-02 16:43:33,50.677,36.5532,73.44,73,0,6.71,clear sky,0,0
444,Sorland,NO,2022-08-02 16:43:34,67.667,12.6934,55.26,74,34,7.11,scattered clouds,0,0
445,Jos,NG,2022-08-02 16:43:34,9.9167,8.9,65.07,91,100,7.94,overcast clouds,0,0
446,Nepa Nagar,IN,2022-08-02 16:38:50,21.4667,76.4,80.44,82,100,3.47,overcast clouds,0,0
447,Arzgir,RU,2022-08-02 16:43:35,45.3728,44.2206,87.58,27,28,15.12,scattered clouds,0,0
448,Naze,JP,2022-08-02 16:43:35,28.3667,129.4833,79.72,87,14,10.31,few clouds,0,0
449,Saint-Pierre,RE,2022-08-02 16:42:28,-21.3393,55.4781,69.48,81,75,8.05,broken clouds,0,0
450,Bodden Town,KY,2022-08-02 16:43:36,19.2833,-81.25,89.6,75,40,12.66,scattered clouds,0,0
451,Bell Ville,AR,2022-08-02 16:43:36,-32.6259,-62.6887,70.23,40,2,5.91,clear sky,0,0
452,Pokaran,IN,2022-08-02 16:43:37,26.9167,71.9167,91.53,53,88,14.09,overcast clouds,0,0
453,Cabedelo,BR,2022-08-02 16:43:37,-6.9811,-34.8339,79.47,79,31,9.91,scattered clouds,0,0
454,Biltine,TD,2022-08-02 16:43:37,14.5333,20.9167,84.65,54,75,8.9,light rain,0,0
455,Karratha,AU,2022-08-02 16:40:59,-20.7377,116.8463,68.77,64,13,15.32,few clouds,0,0
456,Tawau,MY,2022-08-02 16:43:38,4.2498,117.8871,77.13,94,83,3.27,broken clouds,0,0
457,Broken Hill,AU,2022-08-02 16:43:38,-31.95,141.4333,58.71,64,13,31.76,few clouds,0,0
458,Teya,RU,2022-08-02 16:43:39,60.3778,92.6267,49.57,95,100,1.63,overcast clouds,0,0
459,Nytva,RU,2022-08-02 16:43:39,57.9404,55.334,66.09,71,16,3.38,few clouds,0,0
460,Vytegra,RU,2022-08-02 16:43:40,61.0064,36.4481,63.46,92,100,7.05,moderate rain,0,0
461,Beyneu,KZ,2022-08-02 16:43:40,45.3167,55.2,88.16,21,12,9.13,few clouds,0,0
462,Kayerkan,RU,2022-08-02 16:43:40,69.3497,87.7602,48.52,75,5,10.69,clear sky,0,0
463,Ismailia,EG,2022-08-02 16:43:41,30.6043,32.2723,91.47,43,0,11.5,clear sky,0,0
464,Inirida,CO,2022-08-02 16:43:41,3.8653,-67.9239,73.42,98,100,1.45,overcast clouds,0,0
465,Harboore,DK,2022-08-02 16:43:41,56.6175,8.1807,62.19,97,100,23.31,overcast clouds,0,0
466,Champerico,GT,2022-08-02 16:43:42,14.3,-91.9167,88.34,69,15,4.38,few clouds,0,0
467,Kununurra,AU,2022-08-02 16:42:16,-15.7667,128.7333,62.58,82,87,0.0,overcast clouds,0,0
468,Alto Longa,BR,2022-08-02 16:43:42,-5.2511,-42.2103,96.98,19,96,5.44,overcast clouds,0,0
469,Dongsheng,CN,2022-08-02 16:43:43,39.8161,109.9776,76.82,48,62,14.99,broken clouds,0,0
470,Rorvik,NO,2022-08-02 16:43:43,64.8621,11.2373,64.38,51,0,10.36,clear sky,0,0
471,Micheweni,TZ,2022-08-02 16:43:44,-4.9667,39.8333,74.07,80,0,10.25,clear sky,0,0
472,Montepuez,MZ,2022-08-02 16:43:44,-13.1256,38.9997,71.53,56,89,4.09,overcast clouds,0,0
473,Jedrzejow,PL,2022-08-02 16:43:45,50.6394,20.3045,75.15,64,40,3.0,scattered clouds,0,0
474,Camocim,BR,2022-08-02 16:39:20,-2.9022,-40.8411,89.6,48,34,13.73,scattered clouds,0,0
475,Moose Jaw,CA,2022-08-02 16:41:44,50.4001,-105.5344,73.67,60,20,25.32,smoke,0,0
476,Punta Alta,AR,2022-08-02 16:43:45,-38.8759,-62.0736,48.97,93,100,5.75,moderate rain,0,0
477,Syamzha,RU,2022-08-02 16:43:46,60.0158,41.0614,64.47,78,98,5.48,overcast clouds,0,0
478,Progreso,MX,2022-08-02 16:43:46,21.2833,-89.6667,87.12,63,43,10.16,scattered clouds,0,0
479,Buluang,PH,2022-08-02 16:43:47,13.3068,123.3425,76.68,92,94,2.98,overcast clouds,0,0
480,Rio Gallegos,AR,2022-08-02 16:41:32,-51.6226,-69.2181,39.25,75,0,5.75,clear sky,0,0
481,Te Karaka,NZ,2022-08-02 16:43:47,-38.4654,177.8679,51.87,80,100,5.01,overcast clouds,0,0
482,Coihaique,CL,2022-08-02 16:43:47,-45.5752,-72.0662,43.41,65,75,5.75,broken clouds,0,0
483,Los Llanos De Aridane,ES,2022-08-02 16:43:48,28.6585,-17.9182,78.12,76,0,20.71,clear sky,0,0
484,Nyurba,RU,2022-08-02 16:43:48,63.2842,118.3319,61.47,68,96,4.81,overcast clouds,0,0
485,Buraydah,SA,2022-08-02 16:41:00,26.326,43.975,104.45,33,88,18.54,overcast clouds,0,0
